"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"KOTAKBANK","EQ","31-Jul-2026","389.40","390.20","391.85","388.00","388.85","390.30","390.07","70,14,637","2,73,61,80,069.20","1,73,745","52,40,267","74.70"
"KOTAKBANK","EQ","30-Jul-2026","390.20","385.70","390.20","385.70","387.60","389.40","388.59","1,22,05,963","4,74,30,63,326.70","1,89,710","82,85,872","67.88"
"KOTAKBANK","EQ","29-Jul-2026","385.30","387.00","392.25","385.15","389.30","390.20","389.30","91,90,194","3,57,77,28,639.65","1,43,697","65,79,861","71.60"
"KOTAKBANK","EQ","28-Jul-2026","384.65","383.05","387.30","383.05","385.70","385.30","385.58","1,42,47,981","5,49,37,97,392.05","3,05,962","88,88,531","62.38"
"KOTAKBANK","EQ","27-Jul-2026","384.75","386.00","388.75","383.55","386.00","384.65","385.05","1,67,10,096","6,43,42,60,923.85","2,08,906","1,24,19,233","74.32"
"KOTAKBANK","EQ","24-Jul-2026","383.35","378.60","386.50","378.60","384.60","384.75","383.77","1,33,08,317","5,10,73,02,662.20","1,30,244","98,97,843","74.37"
"KOTAKBANK","EQ","23-Jul-2026","381.15","379.70","386.10","378.85","383.00","383.35","383.13","1,27,20,546","4,87,35,66,058.20","1,19,490","89,93,389","70.70"
"KOTAKBANK","EQ","22-Jul-2026","385.95","384.30","390.00","378.15","382.00","381.15","381.20","1,16,88,952","4,45,57,90,493.25","1,18,284","83,91,083","71.79"
"KOTAKBANK","EQ","21-Jul-2026","382.05","383.00","386.95","381.05","386.00","385.95","384.65","1,71,52,911","6,59,79,06,826.00","1,70,325","1,13,08,365","65.93"
"KOTAKBANK","EQ","20-Jul-2026","389.95","382.00","383.75","376.10","382.30","382.05","380.64","3,25,39,419","12,38,56,59,151.65","2,77,488","2,06,59,332","63.49"
"KOTAKBANK","EQ","17-Jul-2026","377.15","377.50","391.80","375.70","390.70","389.95","385.76","1,78,47,316","6,88,47,01,921.05","1,68,736","1,01,90,959","57.10"
"KOTAKBANK","EQ","16-Jul-2026","378.40","377.50","381.25","376.55","376.70","377.15","378.67","1,08,89,356","4,12,34,29,986.90","1,21,454","72,64,811","66.71"
"KOTAKBANK","EQ","15-Jul-2026","378.65","379.35","382.80","376.25","378.45","378.40","378.76","80,82,156","3,06,11,62,333.20","93,507","45,07,753","55.77"
"KOTAKBANK","EQ","14-Jul-2026","384.65","383.50","383.50","376.10","378.10","378.65","378.30","1,62,37,528","6,14,27,03,946.15","1,69,778","89,98,783","55.42"
"KOTAKBANK","EQ","13-Jul-2026","377.60","375.80","385.15","375.10","385.05","384.65","380.50","1,41,67,721","5,39,08,10,675.65","1,14,076","94,60,143","66.77"
"KOTAKBANK","EQ","10-Jul-2026","377.15","377.45","381.15","376.90","378.15","377.60","379.06","1,54,68,937","5,86,36,71,001.45","1,37,162","1,00,28,294","64.83"
"KOTAKBANK","EQ","09-Jul-2026","370.10","371.50","377.95","368.40","377.30","377.15","373.26","3,07,20,415","11,46,66,32,415.95","3,10,195","1,92,35,874","62.62"
"KOTAKBANK","EQ","08-Jul-2026","381.70","378.50","381.75","369.10","370.45","370.10","373.59","2,25,17,529","8,41,24,13,342.30","3,74,638","1,46,23,896","64.94"
